"Game ID","Team","Player ID","Player","Lineup Position","Games","G","R","AB","H","2B","3B","TB","HR","RBI","BB","HBP","SF","SH","K","DP","CS","Picked","SB","RBI2out","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","NC State","1887213","Debo, Brad","7:1","1","0.0","0.0","3.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","0","0","1","1","0"
"0","NC State","1660587","Pitarra, Stephen","1:1, 2:1","2","0.0","4.0","7.0","3.0","1.0","0.0","4.0","0.0","0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","2","0","0","0","0","0","0","0"
"0","NC State","1660589","Staley, Austin","18:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1660588","Shepard, Shane","15:1","1","0.0","0.0","2.0","1.0","1.0","0.0","2.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","1","0","0","0","0","0","0","0","1","0"
"0","NC State","1997160","Brown, Devonte","5:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","1","0","0","0","0","0","0","0"
"0","NC State","1887211","Wilson, Will","3:1, 6:1","2","0.0","3.0","8.0","5.0","2.0","0.0","7.0","0.0","6.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","2","0","0","0","0","0","0"
"0","NC State","1997158","Vazquez, David","1:1","1","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","1.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","1","0","1","0","0","0","0","0","0"
"0","NC State","1541742","O'Donnell, Joe","12:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1","0","0","0","0","0","0","0","0","0","0","0"
"0","NC State","1997156","Tatum, Terrell","8:1, 9:1","2","0.0","1.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0.0","4.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","1","0","0","1","1","0"
"0","NC State","1660578","Deatherage, Brock","6:1, 11:1","2","0.0","3.0","9.0","3.0","1.0","0.0","7.0","1.0","3.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","0","2","0","0","0"
