"Game ID","Team","Player ID","Player","Lineup Position","Games","G","App","GS","IP","CG","H","R","ER","BB","SO","SHO","BF","P-OAB","2B-A","3B-A","Bk","HR-A","WP","HB","IBB","Inh Run","Inh Run Score","SHA","SFA","Pitches","GO","FO","W","L","SV","OrdAppeared","KL","P","C","1B","2B","3B","SS","LF","CF","RF","DH","PH","PR"
"0","Milwaukee","1865874","Winter, Nick","17:1, 19:2, 6:1, 11:1, 12:1, 13:2","8","0.0","7.0","0.0","8.1","0.0","12.0","5.0","5.0","5.0","5.0","0.0","39.0","34.0","1.0","1.0","0.0","1.0","0.0","0.0","0.0","7.0","3.0","0.0","0.0","141.0","8.0","9.0","0.0","0.0","0.0","29.0","0.0","7","0","0","0","0","0","0","0","0","0","0","1"
"0","Milwaukee","1753557","Swedie, George","16:4, 18:1, 10:1, 11:2, 12:3, 13:2, 14:1","14","0.0","14.0","0.0","17.2","0.0","12.0","7.0","4.0","8.0","17.0","0.0","74.0","64.0","2.0","0.0","1.0","0.0","3.0","0.0","0.0","9.0","4.0","1.0","1.0","217.0","12.0","22.0","0.0","0.0","2.0","40.0","7.0","14","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1974545","Buban, Mitch","1:1, 2:2, 9:6, 10:7, 11:2, 12:1, 13:3, 14:2, 15:3","27","0.0","1.0","0.0","0.1","0.0","1.0","0.0","0.0","0.0","1.0","0.0","2.0","2.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","2.0","0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","1","0","0","0","0","25","0","0","0","2","0","0"
"0","Milwaukee","1753546","Fischer, Alex","16:1, 22:1, 10:2, 12:1, 13:1, 15:2","8","0.0","8.0","2.0","11.2","0.0","14.0","16.0","10.0","10.0","10.0","0.0","63.0","46.0","1.0","0.0","0.0","2.0","5.0","5.0","0.0","2.0","2.0","1.0","1.0","195.0","17.0","4.0","1.0","2.0","0.0","17.0","6.0","8","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1865869","Parr, Brandon","17:3, 18:1, 19:1, 21:1, 13:3, 15:1","10","0.0","10.0","0.0","12.2","0.0","18.0","9.0","7.0","4.0","10.0","0.0","65.0","54.0","1.0","0.0","0.0","1.0","2.0","4.0","1.0","1.0","0.0","2.0","1.0","209.0","17.0","10.0","1.0","1.0","2.0","49.0","2.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1865870","Rybacki, Devin","1:7, 2:7, 8:1, 9:1, 10:3, 11:4, 15:1","24","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","22","1","1","0","0"
"0","Milwaukee","1753545","Ferri, Mike","1:14, 2:5, 3:5, 4:3, 7:1, 13:1","29","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","17","0","0","0","0","0","11","1","0"
"0","Milwaukee","1865871","Schwecke, Trevor","1:1, 2:17, 3:8, 4:6, 5:2","34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","20","0","12","0","0","6","0","0","0"
"0","Milwaukee","1974538","Scaffidi, Joey","1:8, 4:1, 5:1, 6:1, 7:5, 8:4, 9:1, 11:1, 14:1","23","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","13","0","1","4","13"
"0","Milwaukee","1974539","Scanlan, Oakland","6:3, 7:4, 8:6, 9:7, 10:5, 12:1, 13:3, 14:1","30","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","29","0","0","0","0","0","0","1","0","0"
"0","Milwaukee","1974536","Kraus, Jack","2:2, 3:1, 5:2, 7:1, 8:2, 9:2, 10:1, 11:1, 12:3, 14:1","16","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","2","4","0","0","0","1","0","0","2","10","0"
"0","Milwaukee","1753549","Moynihan, John","17:3, 18:1, 12:2, 13:1, 14:1, 15:2","10","0.0","10.0","0.0","8.2","0.0","9.0","9.0","6.0","5.0","8.0","0.0","45.0","34.0","2.0","0.0","0.0","0.0","3.0","5.0","0.0","8.0","5.0","0.0","1.0","126.0","6.0","10.0","0.0","0.0","0.0","38.0","2.0","10","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1974537","Mahoney, Jack","17:1, 18:2, 11:1, 12:1, 14:1","6","0.0","6.0","0.0","7.2","0.0","11.0","20.0","10.0","6.0","5.0","0.0","47.0","35.0","4.0","1.0","0.0","1.0","0.0","3.0","0.0","0.0","0.0","0.0","3.0","138.0","8.0","10.0","0.0","0.0","0.0","20.0","2.0","6","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1974534","Cross, Bryce","7:1","1","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","1","0","0","0","0","0","0","0","1","0"
"0","Milwaukee","1974535","Goodman, Conner","3:1, 4:2, 5:1, 6:2, 8:1, 9:1, 10:1","9","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","5","0","1","1","6","0"
"0","Milwaukee","1974533","Bordner, Tyler","4:1, 5:7, 6:9, 7:8, 8:4, 10:1, 11:1, 12:2","33","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","29","0","0","0","0","0","0","0","4","0","0"
"0","Milwaukee","1637224","Schulfer, Austin","19:1, 6:1, 13:5, 14:2, 15:1","10","0.0","9.0","9.0","56.2","0.0","52.0","35.0","26.0","21.0","59.0","0.0","256.0","213.0","10.0","1.0","0.0","2.0","3.0","12.0","1.0","0.0","0.0","5.0","4.0","766.0","59.0","44.0","3.0","5.0","0.0","9.0","19.0","9","1","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1865829","Blake, Reed","16:2, 17:1, 18:1, 20:1, 11:1, 12:5, 14:1","12","0.0","12.0","0.0","7.1","0.0","8.0","14.0","12.0","9.0","7.0","0.0","42.0","29.0","2.0","0.0","0.0","1.0","3.0","2.0","0.0","6.0","3.0","2.0","0.0","120.0","7.0","6.0","0.0","1.0","0.0","46.0","5.0","12","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1865830","Chally, Ben","3:3, 4:13, 5:9, 6:4, 7:2, 8:1, 9:2","34","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","34","1","0","0","0","0","0","0"
"0","Milwaukee","1637218","Goodman, Elijah","16:1, 18:1, 10:1, 11:1, 14:1, 15:2","7","0.0","7.0","3.0","12.0","0.0","20.0","12.0","11.0","5.0","10.0","0.0","59.0","53.0","3.0","0.0","1.0","0.0","2.0","1.0","0.0","2.0","2.0","0.0","0.0","193.0","10.0","13.0","0.0","1.0","0.0","12.0","4.0","7","0","0","0","0","0","0","0","0","0","0","0"
"0","Milwaukee","1637221","McIntosh, Alex","16:4, 17:1, 10:1, 13:3","9","0.0","9.0","1.0","7.1","0.0","16.0","12.0","12.0","8.0","6.0","0.0","48.0","36.0","6.0","1.0","0.0","0.0","1.0","3.0","0.0","12.0","7.0","0.0","1.0","132.0","6.0","9.0","0.0","0.0","0.0","27.0","1.0","9","0","0","0","0","0","0","0","0","0","0","0"
"0","Lindenwood (IL)","-1345","Evans"
"0","Lindenwood (IL)","-1346","Eshleman"
"0","Lindenwood (IL)","-1347","Whiteman"
"0","Lindenwood (IL)","-1348","Hansen, D"
"0","Lindenwood (IL)","-1349","Paschen"
"0","Lindenwood (IL)","-1350","Basler"
"0","Lindenwood (IL)","-1351","Bieber"
"0","Lindenwood (IL)","-1352","Steiner"
